V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,classLabel
0.484375,0.72072115,118.67932,0.6842937,96.214834,0.2421875,0.534989,54.129862,530.93352,0.00189209,51.315638,23977200,12122245,2970,0
5.8203125,5.3513316,95.116936,4.9538967,93.266007,2.9101563,5.8674688,44.463713,461.30147,0.022735596,46.055503,15228673,5752784.2,1700,1
0.8515625,2.3647338,76.377766,1.3007418,60.096257,0.42578125,1.1758849,18.08007,152.31866,0.003326416,18.448674,7600435.8,4483692.7,2290,1
3.296875,4.844608,85.271257,5.1547831,69.750564,1.6484375,3.2384694,33.663409,297.83803,0.012878418,31.815095,10599117,5971500.4,1880,1
0.234375,0.53952991,103.81176,0.57421634,114.5042,0.1171875,0.47890551,106.00107,2092.839,0.000915527,81.254509,27942615,24274137,2950,0
3.28125,3.0142379,103.97647,3.8060041,103.61047,1.640625,3.4419201,68.822295,833.86166,0.012817383,88.12504,19888645,9313161.9,1690,1
1.5234375,1.9112796,110.81991,1.3265906,102.64706,0.76171875,2.1203633,76.415194,1514.1244,0.005950928,71.499224,18363611,16282229,2880,0
0.71875,2.1985589,85.503836,0.088388348,77.647059,0.359375,0.88768812,11.520865,49.374788,0.002807617,11.525842,10289168,4493643.7,2030,1
0.5078125,0.81323785,116.1991,0.63442694,97.085973,0.25390625,0.80317042,141.29764,3549.1428,0.001983643,116.99687,39754336,34552596,2890,0
0.2890625,0.60382434,125.68521,0.63679809,99.176471,0.14453125,0.45006467,46.204278,451.54634,0.00112915,41.390543,10229169,10075629,2840,0
0.46875,0.91305061,88.517647,2.9543671,133.97735,0.234375,0.56685406,178.03962,3560.9559,0.001831055,60.71126124,59799079,51301696,2000,0
4.2265625,6.4040032,95.681635,5.516417,73.50561,2.1132813,4.0485848,17.528875,98.945379,0.01651001,16.697216,11936089,5261562.2,1850,1
0.1484375,0.41790335,113.387,0.19450497,104.75294,0.07421875,0.27716947,56.634262,515.67964,0.000579834,59.328208,14759977,13095369,2920,0
7.546875,6.8145969,93.645597,4.7180272,92.839497,3.7734375,8.0178378,78.972277,1112.7575,0.02947998,78.716794,32231600,12214409,1730,1
4.8671875,8.3377248,96.321783,6.8478796,75.318701,2.4335938,4.51354,19.037229,112.71221,0.019012451,17.947222,12383082,5503776.2,1840,1
0.0859375,0.35554868,108.19251,0.37310875,111.42081,0.04296875,0.20318391,39.995615,287.08994,0.000335693,49.777059,20122741,11617949,2790,0
0.1640625,0.9202648,96.23043207,0.15188287,40.941176,0.08203125,0.2888608,83.042023,894.96934,0.000640869,109.14175,16064021,13285336,1240,1
2.359375,2.3768383,105.25594,3.3481911,103.732,1.1796875,2.9676256,71.578931,1013.5709,0.009216309,78.713346,17670443,7630763.7,1660,1
0.109375,0.38134398,102.7563,0.3549426,121.94118,0.0546875,0.25997266,98.43376,1371.1563,0.000427246,73.966731,18438948,14322844,2940,0
6.2890625,6.7987404,84.505955,6.8385082,85.535924,3.1445313,9.3169995,72.188461,1104.5086,0.02456665,87.209568,17852773,10350853,1910,1
0.3359375,0.67901438,110.11765,0.65339061,95.226891,0.16796875,0.48417038,88.007519,1712.7986,0.001312256,76.253114,14069145,7541522.1,2960,0
4.84375,4.3983488,109.37761,3.8786892,99.952941,2.421875,5.0976494,90.529518,1520.582,0.018920898,93.729049,27266240,22338163,2890,0
10.820313,10.863095,84.767042,9.4597677,84.133414,5.4101563,10.097939,134.3334,2548.3442,0.042266846,134.49863,53679498,26368242,1810,1
4.796875,4.2284365,108.6553,4.6331727,106.488,2.3984375,4.4954702,85.336827,1132.5706,0.018737793,86.714623,28505865,23770381,2960,0
4.859375,4.8937279,95.630036,4.6534359,93.15122,2.4296875,4.923228,45.896269,519.17302,0.018981934,46.208611,15084660,5512943.4,1690,1
10.554688,9.8977517,86.388296,10.190267,81.864004,5.2773438,10.317187,74.42034,1014.481,0.041229248,93.146592,20735671,16261936,1940,1
0.078125,0.26942268,121.83529,0.26942268,112.23529,0.0390625,0.19412322,61.41258372,926.2525668,0.000305176,168.45591,28565043,28383273,2980,0
4.8359375,4.8224824,97.975102,4.1084882,94.357793,2.4179688,5.0713642,49.513867,566.40959,0.018890381,49.29889,15167424,5821452.3,1700,1
0.171875,0.43669076,108.83422,0.24301259,79.411765,0.0859375,0.29445446,98.150869,1385.2576,0.000671387,91.484827,28543332,22332172,2940,0
4.0390625,5.817977,96.300375,6.9435115,75.026699,2.0195313,3.6508942,30.441836,238.4272,0.015777588,29.551908,11041680,6015614.1,1820,1
3.3125,6.8133149,62.54384,3.7769292,64.371823,1.65625,3.4775188,42.845425,407.95693,0.012939453,43.720047,20648495,8150838.1,1970,1
0.5625,1.751265,85.27451,0.21508101,75.882353,0.28125,0.77142598,11.708578,49.188603,0.002197266,14.219628,10004114,4354555.2,2030,1
1.28125,1.5314935,112.52798,1.3247112,111.00584,0.640625,1.125354,96.471301,1338.7844,0.005004883,98.411194,35753301,28982738,2690,0
2.1640625,4.5710099,79.772351,3.5496687,66.078893,1.0820313,2.3458577,15.849577,86.30079,0.008453369,15.486686,11045961,5152410.8,1950,1
4.484375,4.6159333,97.276491,4.3814702,89.926442,2.2421875,4.5714306,38.826708,365.65499,0.01751709,41.413499,14663107,5067674.2,1700,1
5.5390625,19.025429,57.119721,3.2424579,51.421735,2.7695313,5.5777578,18.705228,120.1039,0.021636963,18.405321,13707023,5477745.7,2540,1
1.7265625,2.4031306,102.43918,1.840446,86.127251,0.86328125,1.7447005,28.529819,208.47124,0.006744385,29.444473,10588408,5308543.5,1770,1
0.2265625,0.55008723,112.01623,0.3549426,103.32353,0.11328125,0.34136315,115.44538,1694.81,0.00088501,102.35583,35679043,14809684,2960,0
3.6953125,3.9014606,91.803507,4.6775912,93.406393,1.8476563,4.3427012,60.930059,623.64934,0.014434814,82.717033,17962409,8075982.7,1830,1
1.171875,2.2170043,69.505882,1.4253056,57.952941,0.5859375,1.3920071,18.452817,113.78122,0.004577637,19.10743,7814414.7,5844641.3,2750,1
6.4296875,5.4796454,101.54585,5.161271,95.035585,3.2148438,6.4245801,56.650732,700.23025,0.025115967,60.78015,17953934,6522528.4,1680,1
3.5703125,6.2326087,82.429141,5.9928548,67.854731,1.7851563,3.8025706,19.132864,126.88555,0.013946533,17.680757,11530529,5326111.6,1880,1
0.734375,2.0485615,61.441802,1.2289317,55.161125,0.3671875,1.090933,16.970073,124.19159,0.002868652,17.468776,7595794.4,5021076.6,2700,1
2.6171875,6.1055301,63.702195,2.2743515,58.266353,1.3085938,2.6231407,32.295586,283.14612,0.010223389,31.988955,9130574.2,6374479.2,2170,1
7.2734375,8.2982921,82.746699,8.0956048,82.563215,3.6367188,8.4656665,70.079482,907.27664,0.028411865,88.265482,18752307,11852398,1920,1
0.1875,0.49802761,114.64706,0.3133355,105.47899,0.09375,0.36380344,111.8938,2074.9379,0.000732422,98.463333,35487394,31963818,2830,0
8.1015625,7.0697758,94.313234,7.9732845,91.137514,4.0507813,10.440934,76.724242,1084.7997,0.031646729,102.54671,22632129,13852244,1830,1
0.734375,1.7274275,62.898623,1.5051585,51.831933,0.3671875,1.0048595,15.624445,86.20179,0.002868652,17.784134,7650642.3,5174208.2,2690,1
0.2578125,0.50581024,104.77005,0.37875417,117.04813,0.12890625,0.40942855,57.310087,619.73779,0.00100708,75.03035,24177994,20608520,2850,0
5.7578125,6.4328709,85.157954,6.706842,86.467572,2.8789063,7.4789236,76.307427,1304.2283,0.022491455,88.558473,18605729,10234378,1890,1
2.0234375,4.925372,62.804452,1.7528801,58.01368,1.0117188,2.2948919,33.034484,307.63916,0.007904053,33.296839,9276082.9,5657967.1,2220,1
2.1875,5.0035421,64.90084,2.2997427,57.428133,1.09375,2.3909552,33.99495,324.56743,0.008544922,32.784362,9352952.9,5828116.9,2130,1
4.078125,6.3141004,85.087221,6.6447947,70.105609,2.0390625,4.074603,19.109636,117.68149,0.015930176,18.423789,12324897,5408267.3,1850,1
0.140625,0.41115116,98.431373,0.45994854,115.51918,0.0703125,0.32379112,61.41258372,926.2525668,0.000549316,152.27805,40876868,39491218,2910,0
0.1484375,0.37834792,110.71207,0.42433076,97.964194,0.07421875,0.26264002,123.52681,1971.5064,0.000579834,104.0997,29700051,27722886,2610,0
0.1171875,0.34643502,118.02353,0.19450497,123.95294,0.05859375,0.28090256,112.85802,2176.0163,0.000457764,102.31744,15410177,14420665,2970,0
3.109375,4.7888229,97.645876,5.7947537,73.236534,1.5546875,2.8265092,23.836552,150.44762,0.012145996,25.176968,10691674,5805089.2,1810,1
5.0078125,5.8424136,85.247683,6.3955445,88.067227,2.5039063,5.8100643,66.106425,817.99883,0.019561768,83.934044,17828343,8892983,1880,1
2.7109375,4.4688816,98.050517,5.9815168,70.450774,1.3554688,2.6066674,23.555873,158.32137,0.0105896,24.513083,10318226,5571237.2,1810,1
1.5078125,2.209486,79.263639,1.6276855,81.892295,0.75390625,1.7750958,42.968557,427.81108,0.005889893,39.697671,19775690,7164186.9,1750,1
6.1796875,6.7747024,87.697182,4.2004113,89.347858,3.0898438,6.7222002,67.23012,878.95317,0.024139404,67.444042,27097190,10192621,1740,1
9.578125,8.978197,86.306496,8.8390992,83.760115,4.7890625,9.8092812,92.918006,1597.8535,0.037414551,105.10811,23113737,18273882,1910,1
3.8984375,3.9341826,100.84923,3.6543494,94.559811,1.9492188,4.514178,42.678823,479.16072,0.015228271,41.80257,14586383,4998028.5,1660,1
1.8984375,2.247798,106.0915,1.7478896,105.99265,0.94921875,1.7738181,80.964248,1154.9376,0.007415772,75.545523,29534158,19178956,2910,0
0.4765625,0.81293523,103.98457,0.697251,106.0025,0.23828125,0.54759669,67.29624,672.96788,0.001861572,69.362981,25103354,20856391,2880,0
4.5703125,6.907355,93.787029,6.2484447,73.049956,2.2851563,4.3051194,17.538024,99.295139,0.017852783,16.244316,12075664,5362305.4,1850,1
2.7578125,2.8691849,107.47409,2.2364944,103.71491,1.3789063,2.583694,56.791111,599.20474,0.010772705,57.254015,17354323,14565090,2850,0
3.1796875,4.4037092,91.608614,4.9465649,74.262976,1.5898438,3.2707459,28.080851,228.62734,0.012420654,26.143978,10816079,5882944.9,1880,1
0.1796875,0.42433076,104.77749,0.53558186,102.47465,0.08984375,0.28651793,60.802484,577.77976,0.000701904,92.393261,36611837,33839390,2820,0
0.203125,0.50757064,96.217195,0.36846337,98.823529,0.1015625,0.38276279,133.18212,2600.3052,0.000793457,111.82573,34543833,32433128,2970,0
4.6015625,4.5943132,95.904125,3.0655567,97.786315,2.3007813,5.9030865,66.606805,1060.3991,0.017974854,61.562649,24525720,9320408.7,1670,1
3.5,5.9881773,83.379202,6.3128679,68.25825,1.75,4.3241229,18.780521,150.41136,0.013671875,17.386345,11693202,5309254.7,1870,1
5.7265625,4.9496915,110.17158,4.2481396,101.12527,2.8632813,5.2409454,82.315768,1195.9749,0.022369385,90.57146,27105006,22196804,2760,0
1.4375,1.7240768,108.82864,0.83148992,102.09719,0.71875,1.8447063,103.46904,2660.4502,0.005615234,93.932577,29102289,22471346,2860,0
5.0234375,8.7928611,100.43729,4.9877803,73.194958,2.5117188,4.5555245,18.680998,107.77228,0.019622803,17.714783,11922820,5394690.5,1830,1
8.8515625,8.3440675,90.810238,6.0000359,88.801631,4.4257813,9.178532,93.434862,1499.0215,0.034576416,95.018343,37448371,16079193,1760,1
4.2109375,9.0819995,59.351741,3.7841539,64.066204,2.1054688,3.9804189,46.952225,456.74633,0.016448975,44.145103,21757000,8883270.8,2020,1
3.2109375,4.7730417,98.352941,5.7597433,72.473879,1.6054688,2.8389119,24.17044,152.74314,0.012542725,26.611409,10752332,5786500.2,1810,1
1.859375,4.6664059,64.116658,1.9445436,56.930233,0.9296875,1.8243821,29.745742,225.25277,0.007263184,29.668996,8814195.2,5276508.5,2190,1
0.359375,0.6842937,106.86445,0.56899682,114.09955,0.1796875,0.79639968,61.41258372,926.2525668,0.001403809,155.07376,49035670,35151435,2950,0
0.265625,0.53952991,110.36678,0.64861869,93.660504,0.1328125,0.45797669,102.10703,1951.947,0.001037598,78.980446,35295226,16898954,2950,0
1.5,3.5383167,79.573529,2.2673082,67.052101,0.75,1.8149704,15.849304,99.578458,0.005859375,14.482858,10812794,4991154.8,1960,1
4.7734375,4.3420936,100.54953,4.1790629,96.886997,2.3867188,4.9818159,46.510621,493.65718,0.01864624,49.707581,15369636,5752571.1,1690,1
3.167038699,5.825251906,107.98311,4.84391494,112.59226,1.583519362,3.95916802,61.41258372,926.2525668,0.012371245,60.71126124,43870389.65,21925492.42,1960,1
0.203125,0.50757064,113.10407,0.59339375,107.8914,0.1015625,0.38276279,109.91258,1941.627,0.000793457,86.170035,25105324,21772147,2920,0
6.0546875,5.5985214,96.163947,6.8086906,92.137733,3.0273438,5.8285331,77.869909,1147.5431,0.023651123,92.528058,21051311,11595920,1770,1
3.3046875,3.3380616,98.816854,3.807103,95.962923,1.6523438,3.0755574,39.087892,344.01611,0.012908936,41.883814,13811244,4862403.9,1670,1
11.070313,10.455894,82.244012,10.905709,81.368033,5.5351563,12.46323,113.48004,2201.0948,0.043243408,139.82625,31411702,28619270,2060,1
4.28125,5.6817674,89.626449,5.0759427,69.225515,2.140625,4.2725469,40.900728,407.98663,0.016723633,39.159848,11974629,5834468.1,1830,1
0.375,0.77357947,82.558824,0.88165356,68.06192,0.1875,0.57735027,14.750556,77.100995,0.001464844,16.864942,7219949.6,4493216.1,2370,1
4.609375,7.6644536,96.681954,5.7281713,74.852174,2.3046875,4.4458548,18.177817,108.45173,0.018005371,17.190216,12120292,5417443.6,1830,1
5.359375,4.9017663,97.343852,6.3108407,94.226847,2.6796875,6.3769605,80.378031,1322.8127,0.020935059,96.430424,20824667,10867379,1760,1
1.9453125,3.2490061,94.633593,1.0721969,66.286765,0.97265625,1.7919303,24.768408,162.49048,0.007598877,26.317852,11051368,5977844.8,1900,1
2.3828125,4.0762826,94.699325,1.5873516,65.926471,1.1914063,2.6815426,28.170826,255.93342,0.009307861,29.372462,11403811,6109565.8,1890,1
3.25,4.9755307,85.80543,4.4768584,69.584123,1.625,3.3711579,37.574304,357.6596,0.012695313,36.924178,11082376,6230515.2,1880,1
0.6640625,1.5837628,82.197924,1.2797638,60.941176,0.33203125,0.84198026,15.729718,99.314711,0.002593994,17.058752,7547515.3,4466803.6,2240,1
5.4765625,9.06752,100.19703,6.347856,74.797247,2.7382813,5.0941969,18.882607,111.77913,0.021392822,18.280532,12367353,5573921,1820,1
2.265625,2.520731,94.651521,3.7258326,95.057903,1.1328125,3.4863793,54.791203,544.46083,0.008850098,79.764626,17502453,7680881.6,1800,1
3.75,3.890226,97.776471,3.9055974,96.738337,1.875,3.8050534,41.828246,399.92668,0.014648438,44.697449,14279564,4984593.8,1660,1
0.125,0.3549426,108.26471,0.3549426,111.97059,0.0625,0.24253563,63.519853,639.89772,0.000488281,59.054659,15179560,14948435,2890,0
0.21875,0.90438564,82.789916,0.088388348,128.47059,0.109375,0.34831527,9.3673866,38.987405,0.000854492,16.671125,9848036.6,4459677.1,2080,1
1.9296875,4.4548188,65.221243,1.7696972,57.429194,0.96484375,2.0719259,28.987508,241.32546,0.007537842,28.793509,8728115.2,6131471.7,2180,1
1.5234375,3.445789,67.59095,1.6553421,55.094118,0.76171875,1.5548341,26.879638,195.63,0.005950928,27.556844,9012882.8,5710816.5,2110,1
2.1640625,2.3603595,104.15969,2.5361559,115.07958,1.0820313,2.9461023,101.65988,1713.7905,0.008453369,96.004675,33933875,27221921,2680,0
2.0078125,2.0215224,104.03662,2.8953937,97.653418,1.0039063,2.0589319,33.026097,284.12968,0.007843018,36.584479,13364939,4559525.7,1620,1
0.2265625,0.50532353,111.38337,0.45348335,116.49882,0.11328125,0.46742869,169.69154,926.2525668,0.00088501,134.16914,60033511,41838201,2970,0
3.167038699,5.825251906,102.47404,4.84391494,102.7309,1.583519362,3.95916802,130.13776,3526.1343,0.012371245,134.9312,43870389.65,21925492.42,3000,0
6.3046875,6.1842556,92.009622,5.2209958,86.350977,3.1523438,6.4774295,53.386468,651.96222,0.024627686,54.27143,16561914,6831756,1750,1
4.1328125,4.8038225,86.98232,3.9221556,80.388798,2.0664063,4.5863699,53.2153,644.92687,0.016143799,52.350348,15291468,7732793.8,1840,1
3.875,3.9264899,93.851044,1.9802171,100.10924,1.9375,3.7952499,45.851814,441.15438,0.015136719,45.56697,21253472,8177477.9,1670,1
10.3125,9.9816761,86.82139,8.8303677,84.974399,5.15625,10.774289,78.07717,1141.2165,0.040283203,92.245796,20631195,13948825,1880,1
0.4765625,0.72050774,116.135,0.71248014,109.69412,0.23828125,0.54759669,89.308078,1006.6495,0.001861572,80.606029,28570778,23656670,2710,0
5.109375,4.5631775,110.25796,3.7672748,104.13445,2.5546875,6.735692,93.372639,1808.2327,0.019958496,93.307383,24386646,20663502,2900,0
0.71875,1.7655384,80.792839,1.3235265,63.981176,0.359375,0.90950859,14.747817,70.978957,0.002807617,15.925729,7507231.7,4560322.7,2270,1
0.4921875,0.76329264,110.16246,0.80227132,110.38798,0.24609375,0.92353985,116.0679,2976.7455,0.001922607,92.867667,34221207,32353880,2980,0
1.109375,1.5175321,112.63297,1.2337277,100.4869,0.5546875,1.213057,43.746626,393.47418,0.004333496,47.704303,15192158,13178076,2770,0
4.546875,4.3068511,101.23469,4.2257806,97.541964,2.2734375,5.1953446,46.578287,527.69668,0.01776123,49.009277,15579926,5502307.9,1680,1
4.484375,4.4861719,99.822095,4.1057547,92.508851,2.2421875,5.2703329,45.803928,556.09039,0.01751709,46.181563,15100243,5230231.6,1680,1
3.984375,11.425889,59.219377,3.8789509,54.334995,1.9921875,3.4219501,33.031414,263.24128,0.015563965,31.954155,11746441,7476404.6,2580,1
4.1484375,6.5171969,94.356929,6.1821912,73.93208,2.0742188,3.8509433,17.75241,98.991402,0.016204834,17.376394,12441740,5440904.7,1850,1
0.8359375,1.5047293,88.136339,1.4171466,64.035516,0.41796875,1.2243884,22.783468,248.68237,0.003265381,21.775102,7857435.7,4656974.8,2260,1
4.640625,8.2897664,101.73737,4.162773,76.270736,2.3203125,4.1613226,17.261366,93.264194,0.018127441,16.382329,11795767,5285213.8,1820,1
0.1796875,0.42433076,102.26087,0.39153192,113.64706,0.08984375,0.29989275,70.273937,726.46232,0.000701904,70.280971,26677055,20316682,2860,0
2.890625,5.1699227,83.301749,5.0686175,66.766645,1.4453125,2.8486215,17.764774,105.28497,0.011291504,16.818811,11074204,5175627.9,1890,1
3.25,3.2939936,104.61312,3.9642767,101.22047,1.625,4.1111994,74.195274,1193.5874,0.012695313,80.997862,18065409,7838357,1680,1
0.234375,0.56796882,107.90588,0.45137585,105.93277,0.1171875,0.51061046,78.429487,915.04751,0.000915527,157.15356,64455394,47069400,2910,0
0.109375,0.33753098,119.79832,0.25667755,103.37255,0.0546875,0.25997266,61.41258372,926.2525668,0.000427246,60.71126124,89975925,40128848,2910,0
0.3671875,0.76200206,113.24155,0.5816671,95.128028,0.18359375,0.51017526,82.475772,1274.1496,0.001434326,69.707018,25933709,23658256,2980,0
4.859375,8.3172663,95.827501,6.1333604,73.980392,2.4296875,4.6907227,16.878696,92.711439,0.018981934,16.296994,12101325,5385594.4,1850,1
4.171875,3.8292479,100.57105,4.0083267,96.51748,2.0859375,3.7448576,44.566905,422.78287,0.016296387,47.676134,14821549,5308556.1,1680,1
4.8125,5.2747355,89.516425,2.9212831,90.678733,2.40625,4.2591309,52.105139,541.95239,0.018798828,48.452401,22354431,8484064.4,1710,1
0.109375,0.3133355,121.51261,0.32819822,100.77828,0.0546875,0.24442309,90.61989,953.51847,0.000427246,89.405741,29176577,21914533,2970,0
4.4765625,4.6701681,90.471204,2.539404,92.386672,2.2382813,4.339723,50.799927,527.84428,0.017486572,46.565106,21820587,8254215.6,1700,1
4.5625,7.5480091,96.693795,5.8953305,74.890945,2.28125,4.3203803,17.917689,102.71285,0.017822266,17.088238,12135272,5375066.8,1840,1
0.9765625,2.5609571,61.451294,1.5156459,52.026144,0.48828125,1.1409745,18.108659,105.04788,0.003814697,18.480083,7730842,5183687.4,2680,1
1.0625,1.3675082,113.11765,1.0684036,102.77347,0.53125,1.0014695,70.070486,721.83601,0.004150391,73.49433,33496155,16964756,2690,0
4.8359375,4.5899194,109.98765,3.2459753,96.448727,2.4179688,4.113239,55.65174,571.15449,0.018890381,63.298393,20101586,16843574,2760,0
0.1796875,0.44249816,116.4399,0.50367742,81.625668,0.08984375,0.29989275,77.160653,844.78652,0.000701904,72.864965,35449835,21397923,2980,0
11.507813,11.266979,85.400743,10.841331,80.623771,5.7539063,13.275585,82.910907,1417.6184,0.044952393,94.030175,20348169,15209725,1910,1
0.34375,0.64524304,121.70053,0.76783262,98.41629,0.171875,0.45347244,103.29925,1769.2932,0.001342773,82.328278,23525613,19964962,2730,0
0.1796875,0.42433076,115.82609,0.29262591,110.11765,0.08984375,0.33684577,38.789741,322.81953,0.000701904,45.644149,14583439,9797675.2,2920,0
0.46875,0.94691792,84.023529,0.82971244,62.319328,0.234375,0.63843405,12.397283,54.596014,0.001831055,13.800461,7376063.4,4438445,2230,1
9.1796875,8.9323209,90.714593,6.9655896,89.502424,4.5898438,10.087837,119.3394,2217.6397,0.035858154,120.1131,45295264,21490001,1770,1
1.0625,2.1026792,68.885813,1.7610555,53.549696,0.53125,1.4682923,22.701158,200.76024,0.004150391,24.362436,7866451.1,5843667.6,2750,1
2.96875,5.283964,83.390712,5.5443752,67.997801,1.484375,3.1696709,15.499814,83.851658,0.01159668,15.297259,11167113,5154324.8,1880,1
4.2421875,4.9162211,90.932727,2.1201601,99.451645,2.1210938,3.8943126,50.121864,524.4143,0.016571045,46.792878,21591930,8162365.5,1680,1
5.7109375,10.275843,98.638127,7.7192366,72.992231,2.8554688,5.4375789,19.52803,118.36058,0.02230835,18.545682,12395909,5564008.4,1830,1
0.203125,0.47553327,110.93213,0.57421634,98.823529,0.1015625,0.31535461,76.933177,894.81081,0.000793457,79.54977,24468415,20135496,2830,0
5.390625,7.2418669,81.133504,5.3756523,82.723039,2.6953125,4.7873339,46.231755,441.37963,0.021057129,46.923911,14785661,6934551.3,1860,1
0.09375,0.31839905,130.23529,0.26942268,119.29412,0.046875,0.22955626,61.41258372,926.2525668,0.000366211,174.75991,56204813,49284545,2970,0
5.1796875,8.462454,97.156242,6.0084371,75.175493,2.5898438,4.6102756,18.596004,107.64491,0.020233154,17.711882,12142513,5478557.8,1820,1
5.3828125,4.590509,105.02177,3.329509,101.14467,2.6914063,5.5908262,82.556216,1215.5216,0.021026611,74.588554,28727997,10858522,1640,1
2.7265625,5.5920569,61.810214,3.4940807,62.294909,1.3632813,3.2450353,41.381854,400.96177,0.010650635,42.650594,20716157,8190899.1,1980,1
9.640625,9.1829475,86.278959,8.5968315,82.707108,4.8203125,11.898218,90.776837,1637.3209,0.037658691,103.62063,21783781,17505664,1900,1
5.6640625,6.1660454,87.568357,3.2627325,93.022859,2.8320313,6.0752721,57.661584,619.27119,0.022125244,57.816985,24544356,9195082.5,1730,1
10.921875,9.1079349,94.9538,7.5180843,91.329203,5.4609375,10.324464,78.6267,1149.1056,0.042663574,82.406401,23431278,10625517,1750,1
5.0625,9.046468,99.727669,5.7021665,74.11121,2.53125,5.1949259,17.469061,106.07797,0.019775391,16.435299,11985034,5317284.6,1830,1
3.6953125,5.5038406,86.496704,7.6837081,69.402941,1.8476563,3.783897,18.251413,112.25245,0.014434814,17.550061,12233974,5382105.2,1840,1
3.4140625,5.1566444,97.062862,5.6930108,72.303754,1.7070313,3.8384164,27.869141,241.01871,0.013336182,28.146991,10938919,5888527.1,1820,1
5.4296875,5.7063076,89.012273,3.4048422,91.104094,2.7148438,4.9014538,63.815852,692.72844,0.021209717,59.015063,25513106,9681692.1,1710,1
1.03125,1.2916296,107.89305,0.9710056,100.25272,0.515625,1.2270441,87.13717,1623.2614,0.00402832,75.793668,30516321,26757655,2970,0
5.203125,5.4619073,91.207207,3.0308352,92.427524,2.6015625,5.239877,59.62057,674.04907,0.020324707,55.3383,23274473,9014320.3,1690,1
0.125,0.37647348,100.94118,0.36010442,92.268908,0.0625,0.24253563,54.521249,594.2192,0.000488281,52.079633,12503415,6801275.9,2850,0
2.6171875,2.68305,112.75996,2.4262625,116.26987,1.3085938,2.8093828,80.028808,1097.7288,0.010223389,80.288876,27927523,22543321,2900,0
0.15625,0.4054258,101.43529,0.43066226,115.96639,0.078125,0.29663141,107.64979,2067.6575,0.000610352,82.245829,25685186,15440356,2990,0
1.921875,3.1186747,95.936872,1.9115371,75.453237,0.9609375,2.1598923,29.417219,263.96252,0.007507324,30.730164,10690111,5820284.6,1820,1
2.1640625,2.4229134,103.73667,2.7063919,99.232198,1.0820313,2.7634004,41.012058,515.47984,0.008453369,38.286247,13370390,4642207.1,1610,1
9.7109375,9.5291945,85.930245,8.6333336,84.90329,4.8554688,11.979665,91.84458,1753.6962,0.03793335,108.53016,23339112,18166042,1920,1
4.8984375,4.4929338,109.39938,3.4745896,104.80862,2.4492188,5.2689768,93.074693,1633.141,0.019134521,95.251072,28204646,23001687,2830,0
0.7421875,2.1305653,86.667492,0.51877876,70.885449,0.37109375,0.90260211,11.701457,70.921402,0.00289917,11.266141,10212964,4517502,2000,1
6.28125,5.5257985,97.283582,6.1943388,99.733933,3.140625,7.8712526,79.838918,1145.5145,0.024536133,111.04129,26120760,13848847,1740,1
0.75,1.4688364,80.867647,0.77357947,66.485294,0.375,0.9701425,12.401574,57.194853,0.002929688,14.184028,7295578.1,4374634.2,2270,1
2.7578125,2.8193541,106.29828,2.7491946,97.058824,1.3789063,2.5699974,36.233353,304.23553,0.010772705,39.698092,14367698,4967648.9,1610,1
0.859375,1.6445298,78.930481,0.99950775,63.080214,0.4296875,1.2783788,23.206163,221.27405,0.003356934,22.281329,7729356.6,4650183,2300,1
8.84375,7.3371426,101.55228,5.561347,92.643889,4.421875,9.1008376,78.978289,1230.1119,0.034545898,81.251392,25041882,8798429.9,1670,1
0.2109375,0.46367827,116.23529,0.44857331,86.789916,0.10546875,0.33226698,54.720958,657.4014,0.000823975,51.896423,10496464,10449796,2900,0
4.78125,4.3813087,102.25606,4.0657656,98.907994,2.390625,4.9225123,55.726777,644.91068,0.018676758,57.156275,16541723,5847029.3,1660,1
4.15625,6.5956768,96.920831,4.2218775,75.776325,2.078125,3.9170004,16.327023,85.06794,0.016235352,15.743996,12043003,5242991.9,1850,1
4.921875,4.620409,107.34566,4.5044816,104.7988,2.4609375,4.99239,101.60826,1615.3358,0.019226074,106.64634,36340790,29332939,2960,0
0.90625,1.2762982,107.11156,1.020671,102.4693,0.453125,0.84815255,60.215495,565.41109,0.003540039,66.179534,27161313,12669448,2780,0
4.359375,4.1005749,108.98419,3.7447388,106.42787,2.1796875,4.0727379,89.944386,1308.1567,0.017028809,92.922006,32486418,26158845,2880,0
0.109375,0.36010442,100.84034,0.26942268,100.37647,0.0546875,0.24442309,63.214387,680.17902,0.000427246,71.347038,23612881,13453701,2870,0
6,5.8860572,95.452206,5.2368073,88.938888,3,6.977274,47.84485,627.22021,0.0234375,47.756069,15548455,5828091.1,1730,1
2.59375,3.2054027,98.968108,2.0396989,67.568914,1.296875,3.0159299,41.913966,459.35684,0.010131836,41.159268,12408793,6127705.6,1770,1
0.171875,0.3990022,112.36364,0.43066226,98.151261,0.0859375,0.30748426,37.252296,276.438,0.000671387,34.571771,16136595,11403439,2800,0
1.015625,1.3803136,106.18643,1.1359376,109.21228,0.5078125,1.5466401,60.142217,1158.647,0.003967285,49.76363,12836882,12803819,2800,0
3.359375,5.3340894,97.792613,6.5194289,74.022258,1.6796875,3.155906,23.038678,148.36606,0.013122559,24.557132,10565553,5832495,1800,1
